recordingID,SpeakerID,birthYear,info,eduLevel,occLevel,firstLang,homeLang,sex
fv400556,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400557,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400558,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400559,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400560,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400561,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400562,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400563,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400564,V40203,1981,spontaneous conversation ('face-to-face'),midden,"student, stagiair",Standaard Nederlands,Standaard Nederlands,vrouw
fv400547,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400548,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400549,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400550,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400551,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400552,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400553,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400554,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400555,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400556,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400557,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400558,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400559,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400560,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400561,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400562,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400563,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400564,V40202,1978,spontaneous conversation ('face-to-face'),hoog,niet-beroepsmatig actief,regiolect: Gent,regiolect: Gent,man
fv400565,V40205,1965,informal lecture: bio-ethiek in de 21ste eeuw,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Wetteren,dialect: Wetteren,man
fv400566,V40205,1965,informal lecture: bio-ethiek in de 21ste eeuw,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Wetteren,dialect: Wetteren,man
fv400567,V40205,1965,informal lecture: bio-ethiek in de 21ste eeuw,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Wetteren,dialect: Wetteren,man
fv400568,V40206,1943,informal lecture: het ABC van het DNA,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,regiolect: Ninove,Standaard Nederlands,man
fv400569,V40206,1943,informal lecture: het ABC van het DNA,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,regiolect: Ninove,Standaard Nederlands,man
fv400570,V40206,1943,informal lecture: het ABC van het DNA,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,regiolect: Ninove,Standaard Nederlands,man
fv400571,V40206,1943,informal lecture: het ABC van het DNA,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,regiolect: Ninove,Standaard Nederlands,man
fv400572,V40207,1939,informal lecture: koning Albert en koningin Elisabeth,hoog,,dialect: Brabant,dialect: Brabant,man
fv400573,V40207,1939,informal lecture: koning Albert en koningin Elisabeth,hoog,,dialect: Brabant,dialect: Brabant,man
fv400574,V40207,1939,informal lecture: koning Albert en koningin Elisabeth,hoog,,dialect: Brabant,dialect: Brabant,man
fv400575,V40207,1939,informal lecture: koning Albert en koningin Elisabeth,hoog,,dialect: Brabant,dialect: Brabant,man
fv400576,V40208,1958,lecture at university: interculturele communicatie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,regiolect: Antwerpen,regiolect: Antwerpen,vrouw
fv400577,V40208,1958,lecture at university: interculturele communicatie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,regiolect: Antwerpen,regiolect: Antwerpen,vrouw
fv400578,V40208,1958,lecture at university: interculturele communicatie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,regiolect: Antwerpen,regiolect: Antwerpen,vrouw
fv400579,V40208,1958,lecture at university: interculturele communicatie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,regiolect: Antwerpen,regiolect: Antwerpen,vrouw
fv400580,V40208,1958,lecture at university: interculturele communicatie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,regiolect: Antwerpen,regiolect: Antwerpen,vrouw
fv400581,V40208,1958,lecture at university: interculturele communicatie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,regiolect: Antwerpen,regiolect: Antwerpen,vrouw
fv400582,V40209,1962,lecture at university: literatuuropvattingen en filosofie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,Standaard Nederlands,Standaard Nederlands,man
fv400583,V40209,1962,lecture at university: literatuuropvattingen en filosofie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,Standaard Nederlands,Standaard Nederlands,man
fv400584,V40209,1962,lecture at university: literatuuropvattingen en filosofie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,Standaard Nederlands,Standaard Nederlands,man
fv400585,V40209,1962,lecture at university: literatuuropvattingen en filosofie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,Standaard Nederlands,Standaard Nederlands,man
fv400586,V40209,1962,lecture at university: literatuuropvattingen en filosofie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,Standaard Nederlands,Standaard Nederlands,man
fv400587,V40209,1962,lecture at university: literatuuropvattingen en filosofie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,Standaard Nederlands,Standaard Nederlands,man
fv400588,V40209,1962,lecture at university: literatuuropvattingen en filosofie,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,Standaard Nederlands,Standaard Nederlands,man
fv400589,V40210,1943,lecture at university: wetenschapskritiek,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, regiolect: Antwerpen",Standaard Nederlands,man
fv400590,V40210,1943,lecture at university: wetenschapskritiek,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, regiolect: Antwerpen",Standaard Nederlands,man
fv400591,V40210,1943,lecture at university: wetenschapskritiek,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, regiolect: Antwerpen",Standaard Nederlands,man
fv400592,V40210,1943,lecture at university: wetenschapskritiek,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, regiolect: Antwerpen",Standaard Nederlands,man
fv400593,V40210,1943,lecture at university: wetenschapskritiek,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,"SD, regiolect: Antwerpen",Standaard Nederlands,man
fv400594,V40211,1947,lecture at university: Nederlandse literatuur van de 20ste eeuw,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: West-Vlaanderen,dialect: West-Vlaanderen,man
fv400595,V40211,1947,lecture at university: Nederlandse literatuur van de 20ste eeuw,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: West-Vlaanderen,dialect: West-Vlaanderen,man
fv400596,V40211,1947,lecture at university: Nederlandse literatuur van de 20ste eeuw,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: West-Vlaanderen,dialect: West-Vlaanderen,man
fv400597,V40211,1947,lecture at university: Nederlandse literatuur van de 20ste eeuw,hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: West-Vlaanderen,dialect: West-Vlaanderen,man
fv400598,V40212,1947,informal lecture: geloven... ook nog in 2002 en daarna?,hoog,"werkzaam in de media (journalist, reporter) of als artiest",regiolect: Brugge,Standaard Nederlands,man
fv400599,V40212,1947,informal lecture: geloven... ook nog in 2002 en daarna?,hoog,"werkzaam in de media (journalist, reporter) of als artiest",regiolect: Brugge,Standaard Nederlands,man
fv400600,V40212,1947,informal lecture: geloven... ook nog in 2002 en daarna?,hoog,"werkzaam in de media (journalist, reporter) of als artiest",regiolect: Brugge,Standaard Nederlands,man
fv400601,V40212,1947,informal lecture: geloven... ook nog in 2002 en daarna?,hoog,"werkzaam in de media (journalist, reporter) of als artiest",regiolect: Brugge,Standaard Nederlands,man
fv400602,V40212,1947,informal lecture: geloven... ook nog in 2002 en daarna?,hoog,"werkzaam in de media (journalist, reporter) of als artiest",regiolect: Brugge,Standaard Nederlands,man
fv400603,V40214,1950,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Kerkoms,Standaard Nederlands,man
fv400604,V40214,1950,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Kerkoms,Standaard Nederlands,man
fv400605,V40214,1950,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Kerkoms,Standaard Nederlands,man
fv400606,V40214,1950,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Kerkoms,Standaard Nederlands,man
fv400607,V40214,1950,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Kerkoms,Standaard Nederlands,man
fv400608,V40214,1950,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Kerkoms,Standaard Nederlands,man
fv400609,V40214,1950,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Kerkoms,Standaard Nederlands,man
fv400610,V40214,1950,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Kerkoms,Standaard Nederlands,man
fv400611,V40214,1950,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Kerkoms,Standaard Nederlands,man
fv400612,V40214,1950,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Kerkoms,Standaard Nederlands,man
fv400613,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
fv400614,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
fv400615,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
fv400616,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
fv400617,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
fv400618,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
fv400619,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
fv400620,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
fv400621,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
fv400622,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
fv400623,V40216,1978,spontaneous conversation ('face-to-face'),hoog,werkzaam als onderzoeker or docent aan universiteit of instelling voor hoger onderwijs,dialect: Aalter,regiolect: Oost-Vlaanderen; other: English,man
